Ano Lan‡amento;Ano EmissÆo NE CCor;UO - àrgÆo M ximo C¢digo;UO - àrgÆo M ximo Nome;àrgÆo UGE - àrgÆo M ximo C¢digo;àrgÆo UGE - àrgÆo M ximo Nome;Item Informa‡Æo;DESPESAS EMPENHADAS (CONTROLE EMPENHO);DESPESAS LIQUIDADAS (CONTROLE EMPENHO);DESPESAS PAGAS (CONTROLE EMPENHO);RESTOS A PAGAR PAGOS (PROC E N PROC)
2013;2011;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;26000;MINISTERIO DA EDUCACAO;;;;;8.387.893,69
2013;2011;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;36000;MINISTERIO DA SAUDE;;;;;361.187,29
2013;2011;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;44000;MINISTERIO DO MEIO AMBIENTE;;;;;46.101,28
2013;2011;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;52000;MINISTERIO DA DEFESA;;;;;4.948.698,10
2013;2011;25000;MINISTERIO DA ECONOMIA;25000;MINISTERIO DA ECONOMIA;;;;;454.079.083,59
2013;2011;26000;MINISTERIO DA EDUCACAO;15000;JUSTICA DO TRABALHO;;;;;37.819,48
2013;2011;26000;MINISTERIO DA EDUCACAO;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;1.772.833,65
2013;2011;26000;MINISTERIO DA EDUCACAO;26000;MINISTERIO DA EDUCACAO;;;;;761.723.131,54
2013;2011;26000;MINISTERIO DA EDUCACAO;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;36.500,00
2013;2011;26000;MINISTERIO DA EDUCACAO;52000;MINISTERIO DA DEFESA;;;;;62.864,13
2013;2011;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;26000;MINISTERIO DA EDUCACAO;;;;;3.119,11
2013;2011;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;;;;;1.775.802,77
2013;2011;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;20000;PRESIDENCIA DA REPUBLICA;;;;;199.660,50
2013;2011;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;26000;MINISTERIO DA EDUCACAO;;;;;1.065.601,32
2013;2011;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;69.486.919,06
2013;2011;32000;MINISTERIO DE MINAS E ENERGIA;26000;MINISTERIO DA EDUCACAO;;;;;4.820,76
2013;2011;32000;MINISTERIO DE MINAS E ENERGIA;32000;MINISTERIO DE MINAS E ENERGIA;;;;;31.720.125,05
2013;2011;33000;MINISTERIO DA PREVIDENCIA SOCIAL;12000;JUSTICA FEDERAL;;;;;13.301,72
2013;2011;33000;MINISTERIO DA PREVIDENCIA SOCIAL;15000;JUSTICA DO TRABALHO;;;;;2.019.654,60
2013;2011;33000;MINISTERIO DA PREVIDENCIA SOCIAL;33000;MINISTERIO DA PREVIDENCIA SOCIAL;;;;;11.121.489,22
2013;2011;34000;MINISTERIO PUBLICO DA UNIAO;34000;MINISTERIO PUBLICO DA UNIAO;;;;;37.582.995,06
2013;2011;34000;MINISTERIO PUBLICO DA UNIAO;52000;MINISTERIO DA DEFESA;;;;;215.245,00
2013;2011;35000;MINISTERIO DAS RELACOES EXTERIORES;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;24.023,51
2013;2011;35000;MINISTERIO DAS RELACOES EXTERIORES;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;21.120,60
2013;2011;35000;MINISTERIO DAS RELACOES EXTERIORES;35000;MINISTERIO DAS RELACOES EXTERIORES;;;;;459.414,66
2013;2011;35000;MINISTERIO DAS RELACOES EXTERIORES;52000;MINISTERIO DA DEFESA;;;;;2.272,55
2013;2011;36000;MINISTERIO DA SAUDE;12000;JUSTICA FEDERAL;;;;;300,00
2013;2011;36000;MINISTERIO DA SAUDE;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;1.139.059,83
2013;2011;36000;MINISTERIO DA SAUDE;26000;MINISTERIO DA EDUCACAO;;;;;71.534.000,78
2013;2011;36000;MINISTERIO DA SAUDE;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;0,00
2013;2011;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;;;;;743.156.434,91
2013;2011;36000;MINISTERIO DA SAUDE;52000;MINISTERIO DA DEFESA;;;;;11.790,29
2013;2011;38000;MINISTERIO DO TRABALHO E EMPREGO;26000;MINISTERIO DA EDUCACAO;;;;;157.695,40
2013;2011;38000;MINISTERIO DO TRABALHO E EMPREGO;33000;MINISTERIO DA PREVIDENCIA SOCIAL;;;;;206.985,00
2013;2011;38000;MINISTERIO DO TRABALHO E EMPREGO;38000;MINISTERIO DO TRABALHO E EMPREGO;;;;;52.551.253,35
2013;2011;39000;MINISTERIO DA INFRAESTRUTURA;26000;MINISTERIO DA EDUCACAO;;;;;1.237.191,69
2013;2011;39000;MINISTERIO DA INFRAESTRUTURA;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;411.194,12
2013;2011;39000;MINISTERIO DA INFRAESTRUTURA;39000;MINISTERIO DA INFRAESTRUTURA;;;;;742.317.517,09
2013;2011;39000;MINISTERIO DA INFRAESTRUTURA;52000;MINISTERIO DA DEFESA;;;;;12.436.658,82
2013;2011;41000;MINISTERIO DAS COMUNICACOES;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;706.794,00
2013;2011;41000;MINISTERIO DAS COMUNICACOES;26000;MINISTERIO DA EDUCACAO;;;;;1.634.095,88
2013;2011;41000;MINISTERIO DAS COMUNICACOES;41000;MINISTERIO DAS COMUNICACOES;;;;;10.225.435,06
2013;2011;42000;MINISTERIO DA CULTURA;26000;MINISTERIO DA EDUCACAO;;;;;3.036.244,40
2013;2011;42000;MINISTERIO DA CULTURA;42000;MINISTERIO DA CULTURA;;;;;117.968.785,76
2013;2011;44000;MINISTERIO DO MEIO AMBIENTE;20000;PRESIDENCIA DA REPUBLICA;;;;;237.392,49
2013;2011;44000;MINISTERIO DO MEIO AMBIENTE;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;31.700,00
2013;2011;44000;MINISTERIO DO MEIO AMBIENTE;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;38.924,99
2013;2011;44000;MINISTERIO DO MEIO AMBIENTE;26000;MINISTERIO DA EDUCACAO;;;;;77.000,36
2013;2011;44000;MINISTERIO DO MEIO AMBIENTE;32000;MINISTERIO DE MINAS E ENERGIA;;;;;33.104,25
2013;2011;44000;MINISTERIO DO MEIO AMBIENTE;44000;MINISTERIO DO MEIO AMBIENTE;;;;;9.329.907,42
2013;2011;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;403.098,99
2013;2011;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;2.107.547,74
2013;2011;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;26000;MINISTERIO DA EDUCACAO;;;;;266.980,94
2013;2011;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;;;;;131.967.872,26
2013;2011;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;52000;MINISTERIO DA DEFESA;;;;;2.565.730,14
2013;2011;51000;MINISTERIO DO ESPORTE;26000;MINISTERIO DA EDUCACAO;;;;;625.596,03
2013;2011;51000;MINISTERIO DO ESPORTE;51000;MINISTERIO DO ESPORTE;;;;;122.798.421,68
2013;2011;51000;MINISTERIO DO ESPORTE;52000;MINISTERIO DA DEFESA;;;;;29.925,98
2013;2011;52000;MINISTERIO DA DEFESA;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;252.329,00
2013;2011;52000;MINISTERIO DA DEFESA;32000;MINISTERIO DE MINAS E ENERGIA;;;;;982,44
2013;2011;52000;MINISTERIO DA DEFESA;52000;MINISTERIO DA DEFESA;;;;;562.415.569,97
2013;2011;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;15000;JUSTICA DO TRABALHO;;;;;3.314.246,28
2013;2011;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;26000;MINISTERIO DA EDUCACAO;;;;;2.957.134,93
2013;2011;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;32000;MINISTERIO DE MINAS E ENERGIA;;;;;54.827,57
2013;2011;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;36000;MINISTERIO DA SAUDE;;;;;80.877,20
2013;2011;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;52000;MINISTERIO DA DEFESA;;;;;8.233.397,91
2013;2011;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;;;;756.189.259,78
2013;2011;54000;MINISTERIO DO TURISMO;26000;MINISTERIO DA EDUCACAO;;;;;1.354.382,42
2013;2011;54000;MINISTERIO DO TURISMO;32000;MINISTERIO DE MINAS E ENERGIA;;;;;136.732,05
2013;2011;54000;MINISTERIO DO TURISMO;54000;MINISTERIO DO TURISMO;;;;;146.876.792,17
2013;2011;55000;MINISTERIO DA CIDADANIA;12000;JUSTICA FEDERAL;;;;;2.959.764,57
2013;2011;55000;MINISTERIO DA CIDADANIA;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;1.042.014,68
2013;2011;55000;MINISTERIO DA CIDADANIA;26000;MINISTERIO DA EDUCACAO;;;;;167.530,92
2013;2011;55000;MINISTERIO DA CIDADANIA;38000;MINISTERIO DO TRABALHO E EMPREGO;;;;;1.778.835,30
2013;2011;55000;MINISTERIO DA CIDADANIA;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;;;;;553.689,91
2013;2011;55000;MINISTERIO DA CIDADANIA;55000;MINISTERIO DA CIDADANIA;;;;;21.329.542,17
2013;2011;56000;MINISTERIO DAS CIDADES;26000;MINISTERIO DA EDUCACAO;;;;;746.131,65
2013;2011;56000;MINISTERIO DAS CIDADES;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;;;;0,00
2013;2011;56000;MINISTERIO DAS CIDADES;56000;MINISTERIO DAS CIDADES;;;;;977.649.798,61
2013;2011;58000;MINISTERIO DA PESCA E AQUICULTURA;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;49.202,28
2013;2011;58000;MINISTERIO DA PESCA E AQUICULTURA;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;476.109,47
2013;2011;58000;MINISTERIO DA PESCA E AQUICULTURA;26000;MINISTERIO DA EDUCACAO;;;;;376.039,30
2013;2011;58000;MINISTERIO DA PESCA E AQUICULTURA;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;;;;73.343,90
2013;2011;58000;MINISTERIO DA PESCA E AQUICULTURA;58000;MINISTERIO DA PESCA E AQUICULTURA;;;;;5.203.378,13
2013;2011;59000;CONSELHO NACIONAL DO MINISTERIO PUBLICO;59000;CONSELHO NACIONAL DO MINISTERIO PUBLICO;;;;;133.957,62
2013;2012;01000;CAMARA DOS DEPUTADOS;01000;CAMARA DOS DEPUTADOS;;;;;100.377.323,78
2013;2012;02000;SENADO FEDERAL;02000;SENADO FEDERAL;;;;;52.578.524,92
2013;2012;03000;TRIBUNAL DE CONTAS DA UNIAO;03000;TRIBUNAL DE CONTAS DA UNIAO;;;;;40.353.784,95
2013;2012;03000;TRIBUNAL DE CONTAS DA UNIAO;25000;MINISTERIO DA ECONOMIA;;;;;45.980,22
2013;2012;10000;SUPREMO TRIBUNAL FEDERAL;10000;SUPREMO TRIBUNAL FEDERAL;;;;;22.999.294,93
2013;2012;10000;SUPREMO TRIBUNAL FEDERAL;12000;JUSTICA FEDERAL;;;;;23.458,00
2013;2012;10000;SUPREMO TRIBUNAL FEDERAL;35000;MINISTERIO DAS RELACOES EXTERIORES;;;;;5.487,95
2013;2012;11000;SUPERIOR TRIBUNAL DE JUSTICA;11000;SUPERIOR TRIBUNAL DE JUSTICA;;;;;34.747.619,54
2013;2012;11000;SUPERIOR TRIBUNAL DE JUSTICA;12000;JUSTICA FEDERAL;;;;;15.160,00
2013;2012;11000;SUPERIOR TRIBUNAL DE JUSTICA;16000;JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;;;;;9.784,22
2013;2012;12000;JUSTICA FEDERAL;12000;JUSTICA FEDERAL;;;;;269.934.780,75
2013;2012;12000;JUSTICA FEDERAL;52000;MINISTERIO DA DEFESA;;;;;318.085,92
2013;2012;13000;JUSTICA MILITAR;13000;JUSTICA MILITAR;;;;;8.234.192,26
2013;2012;14000;JUSTICA ELEITORAL;14000;JUSTICA ELEITORAL;;;;;314.733.632,03
2013;2012;14000;JUSTICA ELEITORAL;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;200.000,00
2013;2012;14000;JUSTICA ELEITORAL;52000;MINISTERIO DA DEFESA;;;;;4.893.845,27
2013;2012;15000;JUSTICA DO TRABALHO;10000;SUPREMO TRIBUNAL FEDERAL;;;;;94,37
2013;2012;15000;JUSTICA DO TRABALHO;12000;JUSTICA FEDERAL;;;;;6.031,50
2013;2012;15000;JUSTICA DO TRABALHO;15000;JUSTICA DO TRABALHO;;;;;430.208.018,80
2013;2012;15000;JUSTICA DO TRABALHO;17000;CONSELHO NACIONAL DE JUSTICA;;;;;2.250,00
2013;2012;15000;JUSTICA DO TRABALHO;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;;;;325.192,56
2013;2012;16000;JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;16000;JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;;;;;92.459.208,96
2013;2012;16000;JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;52000;MINISTERIO DA DEFESA;;;;;48.326,23
2013;2012;17000;CONSELHO NACIONAL DE JUSTICA;10000;SUPREMO TRIBUNAL FEDERAL;;;;;316,54
2013;2012;17000;CONSELHO NACIONAL DE JUSTICA;12000;JUSTICA FEDERAL;;;;;2.424,00
2013;2012;17000;CONSELHO NACIONAL DE JUSTICA;17000;CONSELHO NACIONAL DE JUSTICA;;;;;46.550.503,06
2013;2012;17000;CONSELHO NACIONAL DE JUSTICA;26000;MINISTERIO DA EDUCACAO;;;;;639.850,00
2013;2012;20000;PRESIDENCIA DA REPUBLICA;20000;PRESIDENCIA DA REPUBLICA;;;;;1.344.880.143,83
2013;2012;20000;PRESIDENCIA DA REPUBLICA;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;18.029,39
2013;2012;20000;PRESIDENCIA DA REPUBLICA;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;2.904.294,46
2013;2012;20000;PRESIDENCIA DA REPUBLICA;25000;MINISTERIO DA ECONOMIA;;;;;2.342.897,79
2013;2012;20000;PRESIDENCIA DA REPUBLICA;26000;MINISTERIO DA EDUCACAO;;;;;19.322.261,87
2013;2012;20000;PRESIDENCIA DA REPUBLICA;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;361.417,76
2013;2012;20000;PRESIDENCIA DA REPUBLICA;36000;MINISTERIO DA SAUDE;;;;;1.250.000,00
2013;2012;20000;PRESIDENCIA DA REPUBLICA;38000;MINISTERIO DO TRABALHO E EMPREGO;;;;;400.000,00
2013;2012;20000;PRESIDENCIA DA REPUBLICA;42000;MINISTERIO DA CULTURA;;;;;105.987,53
2013;2012;20000;PRESIDENCIA DA REPUBLICA;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;;;;;565.513,16
2013;2012;20000;PRESIDENCIA DA REPUBLICA;51000;MINISTERIO DO ESPORTE;;;;;42.136,58
2013;2012;20000;PRESIDENCIA DA REPUBLICA;52000;MINISTERIO DA DEFESA;;;;;81.860.529,10
2013;2012;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;11000;SUPERIOR TRIBUNAL DE JUSTICA;;;;;6.222.475,60
2013;2012;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;12000;JUSTICA FEDERAL;;;;;161.041,50
2013;2012;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;15000;JUSTICA DO TRABALHO;;;;;3.407.684,70
2013;2012;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;20000;PRESIDENCIA DA REPUBLICA;;;;;156.059,35
2013;2012;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;291.286.085,74
2013;2012;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;140.281,91
2013;2012;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;25000;MINISTERIO DA ECONOMIA;;;;;1.666.508,56
2013;2012;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;26000;MINISTERIO DA EDUCACAO;;;;;529.956.520,66
2013;2012;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;35000;MINISTERIO DAS RELACOES EXTERIORES;;;;;2.940,00
2013;2012;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;36000;MINISTERIO DA SAUDE;;;;;76.000,00
2013;2012;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;52000;MINISTERIO DA DEFESA;;;;;275.786.499,65
2013;2012;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;;;;163.628.455,73
2013;2012;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;1.230.597.178,63
2013;2012;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;788.100,35
2013;2012;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;25000;MINISTERIO DA ECONOMIA;;;;;648,00
2013;2012;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;26000;MINISTERIO DA EDUCACAO;;;;;5.121.853,47
2013;2012;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;35000;MINISTERIO DAS RELACOES EXTERIORES;;;;;20.286,33
2013;2012;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;52000;MINISTERIO DA DEFESA;;;;;513.534,58
2013;2012;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;884.838,02
2013;2012;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;1.234.846.140,51
2013;2012;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;26000;MINISTERIO DA EDUCACAO;;;;;39.154.702,05
2013;2012;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;;;;;1.047.100,17
2013;2012;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;36000;MINISTERIO DA SAUDE;;;;;244.335,55
2013;2012;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;44000;MINISTERIO DO MEIO AMBIENTE;;;;;250.810,16
2013;2012;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;52000;MINISTERIO DA DEFESA;;;;;33.217.791,50
2013;2012;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;53000;MINISTERIO DO DESENVOLVIMENTO REGIONAL;;;;;269.000,82
2013;2012;25000;MINISTERIO DA ECONOMIA;15000;JUSTICA DO TRABALHO;;;;;116.769,00
2013;2012;25000;MINISTERIO DA ECONOMIA;25000;MINISTERIO DA ECONOMIA;;;;;9.651.500.410,35
2013;2012;25000;MINISTERIO DA ECONOMIA;26000;MINISTERIO DA EDUCACAO;;;;;6.600,00
2013;2012;25000;MINISTERIO DA ECONOMIA;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;;;;;147.286,39
2013;2012;25000;MINISTERIO DA ECONOMIA;32000;MINISTERIO DE MINAS E ENERGIA;;;;;15.964.266,66
2013;2012;25000;MINISTERIO DA ECONOMIA;33000;MINISTERIO DA PREVIDENCIA SOCIAL;;;;;41,07
2013;2012;25000;MINISTERIO DA ECONOMIA;38000;MINISTERIO DO TRABALHO E EMPREGO;;;;;181.437.452,52
2013;2012;25000;MINISTERIO DA ECONOMIA;41000;MINISTERIO DAS COMUNICACOES;;;;;1.447.000,00
2013;2012;25000;MINISTERIO DA ECONOMIA;44000;MINISTERIO DO MEIO AMBIENTE;;;;;4.021.000,00
2013;2012;25000;MINISTERIO DA ECONOMIA;49000;MINISTERIO DO DESENVOLVIMENTO AGRARIO;;;;;1.672.712,98
2013;2012;25000;MINISTERIO DA ECONOMIA;51000;MINISTERIO DO ESPORTE;;;;;2.157,22
2013;2012;25000;MINISTERIO DA ECONOMIA;55000;MINISTERIO DA CIDADANIA;;;;;48.676.391,32
2013;2012;26000;MINISTERIO DA EDUCACAO;15000;JUSTICA DO TRABALHO;;;;;246.651,94
2013;2012;26000;MINISTERIO DA EDUCACAO;20000;PRESIDENCIA DA REPUBLICA;;;;;25.440,00
2013;2012;26000;MINISTERIO DA EDUCACAO;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;1.356,00
2013;2012;26000;MINISTERIO DA EDUCACAO;22000;MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO;;;;;66.717,04
2013;2012;26000;MINISTERIO DA EDUCACAO;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;24.397.104,34
2013;2012;26000;MINISTERIO DA EDUCACAO;25000;MINISTERIO DA ECONOMIA;;;;;2.937,40
2013;2012;26000;MINISTERIO DA EDUCACAO;26000;MINISTERIO DA EDUCACAO;;;;;10.715.157.465,97
2013;2012;26000;MINISTERIO DA EDUCACAO;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;;;;;589.294,84
2013;2012;26000;MINISTERIO DA EDUCACAO;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;2.459,12
2013;2012;26000;MINISTERIO DA EDUCACAO;36000;MINISTERIO DA SAUDE;;;;;5.784.893,21
2013;2012;26000;MINISTERIO DA EDUCACAO;42000;MINISTERIO DA CULTURA;;;;;59.210,56
2013;2012;26000;MINISTERIO DA EDUCACAO;44000;MINISTERIO DO MEIO AMBIENTE;;;;;142.601,00
2013;2012;26000;MINISTERIO DA EDUCACAO;52000;MINISTERIO DA DEFESA;;;;;3.904.426,59
2013;2012;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;496.983,67
2013;2012;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;25000;MINISTERIO DA ECONOMIA;;;;;0,00
2013;2012;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;26000;MINISTERIO DA EDUCACAO;;;;;979.036,43
2013;2012;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;28000;MINIST. DA INDUSTRIA, COM.EXTERIOR E SERVICOS;;;;;114.861.275,11
2013;2012;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;16000;JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS;;;;;30.105,00
2013;2012;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;20000;PRESIDENCIA DA REPUBLICA;;;;;6.654.136,75
2013;2012;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;2.420.663,73
2013;2012;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;246.803,11
2013;2012;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;26000;MINISTERIO DA EDUCACAO;;;;;15.355.527,85
2013;2012;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;;;;;976.994.530,33
2013;2012;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;35000;MINISTERIO DAS RELACOES EXTERIORES;;;;;566.579,96
2013;2012;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;36000;MINISTERIO DA SAUDE;;;;;17.369.970,21
2013;2012;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;39000;MINISTERIO DA INFRAESTRUTURA;;;;;11.921,22
2013;2012;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;42000;MINISTERIO DA CULTURA;;;;;186.127,52
2013;2012;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;52000;MINISTERIO DA DEFESA;;;;;3.079.569,25
2013;2012;30000;MINISTERIO DA JUSTICA E SEGURANCA PUBLICA;56000;MINISTERIO DAS CIDADES;;;;;8.320.862,62
2013;2012;32000;MINISTERIO DE MINAS E ENERGIA;26000;MINISTERIO DA EDUCACAO;;;;;105.000,00
2013;2012;32000;MINISTERIO DE MINAS E ENERGIA;32000;MINISTERIO DE MINAS E ENERGIA;;;;;159.551.247,17
2013;2012;32000;MINISTERIO DE MINAS E ENERGIA;52000;MINISTERIO DA DEFESA;;;;;11.250.000,00
2013;2012;33000;MINISTERIO DA PREVIDENCIA SOCIAL;12000;JUSTICA FEDERAL;;;;;2.041.929,79
2013;2012;33000;MINISTERIO DA PREVIDENCIA SOCIAL;26000;MINISTERIO DA EDUCACAO;;;;;578.771,46
2013;2012;33000;MINISTERIO DA PREVIDENCIA SOCIAL;33000;MINISTERIO DA PREVIDENCIA SOCIAL;;;;;404.147.578,63
2013;2012;34000;MINISTERIO PUBLICO DA UNIAO;34000;MINISTERIO PUBLICO DA UNIAO;;;;;196.807.777,56
2013;2012;34000;MINISTERIO PUBLICO DA UNIAO;52000;MINISTERIO DA DEFESA;;;;;341.634,20
2013;2012;35000;MINISTERIO DAS RELACOES EXTERIORES;20113;MINIST. DO PLANEJAMENTO, DESENVOLV. E GESTAO;;;;;8.800,00
2013;2012;35000;MINISTERIO DAS RELACOES EXTERIORES;24000;MINIST.DA CIENCIA,TECNOL.,INOV.E COMUNICACOES;;;;;1.673.913,28
2013;2012;35000;MINISTERIO DAS RELACOES EXTERIORES;26000;MINISTERIO DA EDUCACAO;;;;;150.224,20
2013;2012;35000;MINISTERIO DAS RELACOES EXTERIORES;35000;MINISTERIO DAS RELACOES EXTERIORES;;;;;52.110.811,03
2013;2012;35000;MINISTERIO DAS RELACOES EXTERIORES;52000;MINISTERIO DA DEFESA;;;;;704.500,89
